time_sec,ECG_I,ECG_I_filtered
0.468,-0.555,0.04
0.47,-0.585,0.035
0.472,-0.61,0.03
0.474,-0.61,0.03
0.476,-0.585,0.03
0.478,-0.575,0.025
0.48,-0.58,0.025
0.482,-0.575,0.025
0.484,-0.575,0.02
0.486,-0.57,0.015
0.488,-0.575,0.01
0.49,-0.605,0.005
0.492,-0.615,0.0
0.494,-0.595,-0.005
0.496,-0.63,-0.005
0.498,-0.64,-0.005
0.5,-0.61,-0.005
0.502,-0.615,-0.005
0.504,-0.615,-0.01
0.506,-0.6,-0.01
0.508,-0.625,-0.015
0.51,-0.625,-0.02
0.512,-0.625,-0.025
0.514,-0.65,-0.03
0.516,-0.665,-0.03
0.518,-0.655,-0.035
0.52,-0.615,-0.03
0.522,-0.585,-0.03
0.524,-0.605,-0.025
0.526,-0.6,-0.02
0.528,-0.6,-0.02
0.53,-0.61,-0.02
0.532,-0.62,-0.025
0.534,-0.635,-0.025
0.536,-0.635,-0.03
0.538,-0.63,-0.03
0.54,-0.62,-0.03
0.542,-0.645,-0.03
0.544,-0.645,-0.025
0.546,-0.62,-0.02
0.548,-0.605,-0.015
0.55,-0.605,-0.01
0.552,-0.585,-0.005
0.554,-0.6,0.0
0.556,-0.6,0.0
0.558,-0.63,0.0
0.56,-0.615,0.0
0.562,-0.615,-0.005
0.564,-0.615,-0.005
0.566,-0.61,-0.005
0.568,-0.625,-0.01
0.57,-0.625,-0.01
0.572,-0.63,-0.015
0.574,-0.62,-0.015
0.576,-0.66,-0.02
0.578,-0.615,-0.02
0.58,-0.57,-0.015
0.582,-0.605,-0.015
0.584,-0.62,-0.005
0.586,-0.595,0.0
0.588,-0.6,0.005
0.59,-0.61,0.01
0.592,-0.615,0.01
0.594,-0.63,0.01
0.596,-0.63,0.005
0.598,-0.615,-0.005
0.6,-0.585,-0.01
0.602,-0.605,-0.02
0.604,-0.595,-0.025
0.606,-0.605,-0.025
0.608,-0.61,-0.02
0.61,-0.62,-0.015
0.612,-0.62,-0.005
0.614,-0.595,0.005
0.616,-0.605,0.01
0.618,-0.61,0.015
0.62,-0.61,0.015
0.622,-0.61,0.01
0.624,-0.635,0.005
0.626,-0.635,0.0
0.628,-0.64,-0.01
0.63,-0.635,-0.015
0.632,-0.64,-0.02
0.634,-0.64,-0.025
0.636,-0.645,-0.025
0.638,-0.63,-0.025
0.64,-0.63,-0.025
0.642,-0.62,-0.02
0.644,-0.595,-0.02
0.646,-0.6,-0.015
0.648,-0.605,-0.015
0.65,-0.62,-0.015
0.652,-0.63,-0.015
0.654,-0.63,-0.02
0.656,-0.655,-0.025
0.658,-0.64,-0.03
0.66,-0.615,-0.035
0.662,-0.625,-0.04
0.664,-0.625,-0.045
0.666,-0.63,-0.05
0.668,-0.64,-0.05
0.67,-0.64,-0.05
0.672,-0.655,-0.05
0.674,-0.68,-0.045
0.676,-0.67,-0.045
0.678,-0.685,-0.045
0.68,-0.67,-0.04
0.682,-0.665,-0.04
0.684,-0.61,-0.035
0.686,-0.58,-0.025
0.688,-0.585,-0.02
0.69,-0.595,-0.01
0.692,-0.585,0.0
0.694,-0.585,0.01
0.696,-0.585,0.015
0.698,-0.585,0.02
0.7,-0.615,0.025
0.702,-0.62,0.03
0.704,-0.575,0.03
0.706,-0.57,0.03
0.708,-0.56,0.03
0.71,-0.56,0.03
0.712,-0.575,0.03
0.714,-0.595,0.03
0.716,-0.605,0.035
0.718,-0.58,0.035
0.72,-0.58,0.04
0.722,-0.575,0.045
0.724,-0.545,0.045
0.726,-0.54,0.045
0.728,-0.54,0.04
0.73,-0.56,0.04
0.732,-0.57,0.035
0.734,-0.6,0.03
0.736,-0.605,0.02
0.738,-0.595,0.015
0.74,-0.59,0.005
0.742,-0.61,-0.005
0.744,-0.635,-0.01
0.746,-0.66,-0.02
0.748,-0.635,-0.025
0.75,-0.655,-0.035
0.752,-0.675,-0.04
0.754,-0.665,-0.04
0.756,-0.67,-0.045
0.758,-0.665,-0.045
0.76,-0.66,-0.045
0.762,-0.67,-0.045
0.764,-0.62,-0.045
0.766,-0.615,-0.04
0.768,-0.63,-0.035
0.77,-0.635,-0.03
0.772,-0.645,-0.03
0.774,-0.64,-0.025
0.776,-0.635,-0.025
0.778,-0.63,-0.025
0.78,-0.635,-0.03
0.782,-0.645,-0.03
0.784,-0.625,-0.03
0.786,-0.615,-0.03
0.788,-0.63,-0.02
0.79,-0.6,0.0
0.792,-0.59,0.03
0.794,-0.565,0.075
0.796,-0.48,0.13
0.798,-0.375,0.195
0.8,-0.31,0.27
0.802,-0.255,0.355
0.804,-0.12,0.44
0.806,-0.015,0.525
0.808,0.045,0.605
0.81,0.08,0.675
0.812,0.095,0.72
0.814,0.125,0.735
0.816,0.165,0.715
0.818,0.145,0.655
0.82,0.02,0.555
0.822,-0.19,0.415
0.824,-0.39,0.245
0.826,-0.585,0.06
0.828,-0.795,-0.12
0.83,-0.995,-0.28
0.832,-1.105,-0.41
0.834,-1.175,-0.5
0.836,-1.185,-0.54
0.838,-1.145,-0.54
0.84,-1.07,-0.51
0.842,-1.01,-0.455
0.844,-0.94,-0.4
0.846,-0.92,-0.35
0.848,-0.92,-0.31
0.85,-0.905,-0.28
0.852,-0.9,-0.27
0.854,-0.885,-0.26
0.856,-0.86,-0.255
0.858,-0.835,-0.245
0.86,-0.805,-0.23
0.862,-0.75,-0.205
0.864,-0.72,-0.175
0.866,-0.725,-0.145
0.868,-0.73,-0.12
0.87,-0.71,-0.095
0.872,-0.69,-0.085
0.874,-0.7,-0.075
0.876,-0.695,-0.075
0.878,-0.675,-0.08
0.88,-0.68,-0.08
0.882,-0.69,-0.08
0.884,-0.675,-0.075
0.886,-0.68,-0.07
0.888,-0.69,-0.06
0.89,-0.69,-0.055
0.892,-0.685,-0.05
0.894,-0.66,-0.05
0.896,-0.62,-0.045
0.898,-0.625,-0.045
0.9,-0.615,-0.04
0.902,-0.625,-0.035
0.904,-0.62,-0.03
0.906,-0.64,-0.02
0.908,-0.635,-0.015
0.91,-0.615,-0.005
0.912,-0.62,0.0
0.914,-0.635,0.005
0.916,-0.63,0.005
0.918,-0.625,0.005
0.92,-0.63,0.0
0.922,-0.615,-0.005
0.924,-0.615,-0.01
0.926,-0.62,-0.01
0.928,-0.625,-0.01
0.93,-0.615,-0.015
0.932,-0.635,-0.015
0.934,-0.645,-0.015
0.936,-0.64,-0.01
0.938,-0.61,-0.01
0.94,-0.61,-0.01
0.942,-0.61,-0.005
0.944,-0.61,0.0
0.946,-0.595,0.005
0.948,-0.565,0.015
0.95,-0.58,0.02
0.952,-0.56,0.03
0.954,-0.6,0.035
0.956,-0.58,0.04
0.958,-0.58,0.045
0.96,-0.57,0.05
0.962,-0.565,0.055
0.964,-0.54,0.06
0.966,-0.535,0.065
0.968,-0.52,0.075
0.97,-0.525,0.08
0.972,-0.505,0.09
0.974,-0.525,0.1
0.976,-0.495,0.105
0.978,-0.485,0.11
0.98,-0.51,0.115
0.982,-0.505,0.115
0.984,-0.5,0.115
0.986,-0.505,0.12
0.988,-0.48,0.12
0.99,-0.45,0.125
0.992,-0.46,0.13
0.994,-0.48,0.135
0.996,-0.48,0.14
0.998,-0.475,0.145
1.0,-0.475,0.145
1.002,-0.48,0.14
1.004,-0.5,0.135
1.006,-0.505,0.13
1.008,-0.51,0.12
1.01,-0.5,0.11
1.012,-0.52,0.1
1.014,-0.525,0.095
1.016,-0.525,0.09
1.018,-0.51,0.085
1.02,-0.505,0.09
1.022,-0.495,0.09
1.024,-0.515,0.095
1.026,-0.485,0.1
1.028,-0.485,0.105
1.03,-0.49,0.105
1.032,-0.485,0.11
1.034,-0.5,0.105
1.036,-0.5,0.105
1.038,-0.535,0.095
1.04,-0.555,0.09
1.042,-0.535,0.08
1.044,-0.525,0.065
1.046,-0.55,0.055
1.048,-0.54,0.045
1.05,-0.56,0.04
1.052,-0.565,0.035
1.054,-0.56,0.035
1.056,-0.565,0.03
1.058,-0.575,0.035
1.06,-0.57,0.035
1.062,-0.565,0.035
1.064,-0.595,0.035
1.066,-0.6,0.03
1.068,-0.61,0.025
1.07,-0.615,0.02
1.072,-0.635,0.02
1.074,-0.605,0.015
1.076,-0.585,0.01
1.078,-0.58,0.005
1.08,-0.62,0.0
1.082,-0.635,0.0
1.084,-0.62,-0.005
1.086,-0.63,-0.005
1.088,-0.615,-0.01
1.09,-0.61,-0.01
1.092,-0.63,-0.01
1.094,-0.625,-0.01
1.096,-0.62,-0.01
1.098,-0.62,-0.005
1.1,-0.645,-0.005
1.102,-0.63,-0.01
1.104,-0.63,-0.015
1.106,-0.63,-0.02
1.108,-0.63,-0.025
1.11,-0.675,-0.035
1.112,-0.685,-0.04
1.114,-0.665,-0.05
1.116,-0.675,-0.05
1.118,-0.65,-0.05
1.12,-0.61,-0.05
1.122,-0.615,-0.045
1.124,-0.625,-0.035
1.126,-0.625,-0.03
1.128,-0.62,-0.025
1.13,-0.615,-0.02
1.132,-0.63,-0.02
1.134,-0.635,-0.015
1.136,-0.625,-0.015
1.138,-0.63,-0.02
1.14,-0.645,-0.02
1.142,-0.625,-0.025
1.144,-0.605,-0.025
1.146,-0.62,-0.03
1.148,-0.655,-0.035
1.15,-0.66,-0.04
1.152,-0.655,-0.05
1.154,-0.64,-0.05
1.156,-0.625,-0.055
1.158,-0.655,-0.055
1.16,-0.64,-0.055
1.162,-0.64,-0.05
1.164,-0.645,-0.045
1.166,-0.63,-0.04
1.168,-0.635,-0.035
1.17,-0.64,-0.03
1.172,-0.635,-0.03
1.174,-0.64,-0.03
1.176,-0.63,-0.03
1.178,-0.61,-0.03
1.18,-0.63,-0.03
1.182,-0.615,-0.025
1.184,-0.62,-0.025
1.186,-0.63,-0.02
1.188,-0.615,-0.015
1.19,-0.605,-0.01
1.192,-0.62,-0.01
1.194,-0.62,-0.01
1.196,-0.6,-0.01
1.198,-0.6,-0.015
1.2,-0.625,-0.015
1.202,-0.635,-0.02
1.204,-0.625,-0.02
1.206,-0.64,-0.025
1.208,-0.615,-0.02
1.21,-0.62,-0.02
1.212,-0.64,-0.02
1.214,-0.63,-0.015
1.216,-0.63,-0.015
1.218,-0.63,-0.01
1.22,-0.615,-0.01
1.222,-0.6,-0.01
1.224,-0.61,-0.01
1.226,-0.61,-0.015
1.228,-0.605,-0.015
1.23,-0.6,-0.015
1.232,-0.63,-0.02
1.234,-0.64,-0.02
1.236,-0.64,-0.025
1.238,-0.645,-0.03
1.24,-0.67,-0.035
1.242,-0.68,-0.04
1.244,-0.64,-0.04
1.246,-0.62,-0.045
1.248,-0.61,-0.045
1.25,-0.635,-0.04
1.252,-0.625,-0.035
1.254,-0.63,-0.03
1.256,-0.62,-0.025
1.258,-0.625,-0.02
1.26,-0.62,-0.015
1.262,-0.63,-0.01
1.264,-0.635,-0.015
1.266,-0.64,-0.02
1.268,-0.625,-0.025
1.27,-0.64,-0.035
1.272,-0.665,-0.045
1.274,-0.64,-0.05
1.276,-0.655,-0.06
1.278,-0.665,-0.065
1.28,-0.66,-0.065
1.282,-0.66,-0.065
1.284,-0.66,-0.065
1.286,-0.655,-0.06
1.288,-0.675,-0.055
1.29,-0.685,-0.05
1.292,-0.645,-0.05
1.294,-0.65,-0.045
1.296,-0.655,-0.045
1.298,-0.65,-0.045
1.3,-0.64,-0.045
1.302,-0.65,-0.045
1.304,-0.68,-0.05
1.306,-0.66,-0.05
1.308,-0.63,-0.045
1.31,-0.625,-0.045
1.312,-0.62,-0.04
1.314,-0.61,-0.03
1.316,-0.615,-0.025
1.318,-0.59,-0.01
1.32,-0.585,0.0
1.322,-0.61,0.01
1.324,-0.585,0.02
1.326,-0.565,0.03
1.328,-0.56,0.03
1.33,-0.565,0.03
1.332,-0.555,0.03
1.334,-0.57,0.025
1.336,-0.6,0.02
1.338,-0.6,0.015
1.34,-0.58,0.01
1.342,-0.565,0.015
1.344,-0.56,0.015
1.346,-0.535,0.02
1.348,-0.53,0.03
1.35,-0.56,0.035
1.352,-0.57,0.035
1.354,-0.57,0.035
1.356,-0.58,0.03
1.358,-0.595,0.025
1.36,-0.61,0.01
1.362,-0.62,0.0
1.364,-0.63,-0.01
1.366,-0.625,-0.02
1.368,-0.645,-0.03
1.37,-0.655,-0.035
1.372,-0.655,-0.04
1.374,-0.655,-0.045
1.376,-0.635,-0.05
1.378,-0.645,-0.055
1.38,-0.66,-0.065
1.382,-0.655,-0.07
1.384,-0.675,-0.075
1.386,-0.67,-0.08
1.388,-0.66,-0.08
1.39,-0.655,-0.08
1.392,-0.66,-0.075
1.394,-0.64,-0.07
1.396,-0.66,-0.07
1.398,-0.67,-0.07
1.4,-0.64,-0.07
1.402,-0.685,-0.07
1.404,-0.675,-0.07
1.406,-0.61,-0.065
1.408,-0.59,-0.05
1.41,-0.62,-0.03
1.412,-0.595,0.0
1.414,-0.565,0.04
1.416,-0.53,0.085
1.418,-0.445,0.145
1.42,-0.37,0.21
1.422,-0.28,0.28
1.424,-0.205,0.355
1.426,-0.09,0.44
1.428,0.015,0.52
1.43,0.055,0.6
1.432,0.065,0.67
1.434,0.08,0.715
1.436,0.15,0.73
1.438,0.215,0.71
1.44,0.175,0.645
1.442,0.005,0.535
1.444,-0.215,0.39
1.446,-0.405,0.215
1.448,-0.58,0.035
1.45,-0.795,-0.14
1.452,-0.98,-0.295
1.454,-1.1,-0.41
1.456,-1.14,-0.485
1.458,-1.135,-0.515
1.46,-1.085,-0.51
1.462,-1.0,-0.48
1.464,-0.94,-0.435
1.466,-0.92,-0.39
1.468,-0.905,-0.345
1.47,-0.9,-0.31
1.472,-0.89,-0.285
1.474,-0.865,-0.265
1.476,-0.83,-0.25
1.478,-0.785,-0.235
1.48,-0.75,-0.22
1.482,-0.765,-0.2
1.484,-0.745,-0.18
1.486,-0.73,-0.16
1.488,-0.735,-0.145
1.49,-0.735,-0.13
1.492,-0.7,-0.125
1.494,-0.68,-0.12
1.496,-0.71,-0.115
1.498,-0.675,-0.11
1.5,-0.63,-0.1
1.502,-0.635,-0.09
1.504,-0.655,-0.08
1.506,-0.665,-0.065
1.508,-0.67,-0.055
1.51,-0.64,-0.045
1.512,-0.63,-0.04
1.514,-0.635,-0.04
1.516,-0.635,-0.04
1.518,-0.64,-0.045
1.52,-0.635,-0.05
1.522,-0.645,-0.055
1.524,-0.64,-0.06
1.526,-0.635,-0.065
1.528,-0.635,-0.065
1.53,-0.63,-0.065
1.532,-0.625,-0.06
1.534,-0.605,-0.055
1.536,-0.64,-0.05
1.538,-0.625,-0.045
1.54,-0.58,-0.035
1.542,-0.585,-0.03
1.544,-0.585,-0.025
1.546,-0.575,-0.02
1.548,-0.58,-0.015
1.55,-0.59,-0.01
1.552,-0.57,-0.01
1.554,-0.59,-0.01
1.556,-0.59,-0.01
1.558,-0.59,-0.01
1.56,-0.59,-0.015
1.562,-0.58,-0.015
1.564,-0.59,-0.02
1.566,-0.585,-0.02
1.568,-0.595,-0.02
1.57,-0.595,-0.015
1.572,-0.58,-0.01
1.574,-0.555,-0.005
1.576,-0.56,0.005
1.578,-0.56,0.015
1.58,-0.515,0.025
1.582,-0.52,0.04
1.584,-0.53,0.05
1.586,-0.495,0.055
1.588,-0.495,0.06
1.59,-0.52,0.065
1.592,-0.51,0.07
1.594,-0.515,0.07
1.596,-0.52,0.07
1.598,-0.505,0.07
1.6,-0.48,0.075
1.602,-0.485,0.075
1.604,-0.475,0.08
1.606,-0.465,0.085
1.608,-0.44,0.09
1.61,-0.435,0.1
1.612,-0.435,0.105
1.614,-0.44,0.115
1.616,-0.44,0.125
1.618,-0.465,0.13
1.62,-0.43,0.14
1.622,-0.42,0.145
1.624,-0.435,0.15
1.626,-0.41,0.15
1.628,-0.415,0.15
1.63,-0.415,0.15
1.632,-0.425,0.15
1.634,-0.445,0.15
1.636,-0.445,0.15
1.638,-0.43,0.145
1.64,-0.42,0.145
1.642,-0.415,0.14
1.644,-0.42,0.135
1.646,-0.445,0.13
1.648,-0.48,0.125
1.65,-0.485,0.115
1.652,-0.445,0.11
1.654,-0.47,0.105
1.656,-0.465,0.1
1.658,-0.465,0.1
1.66,-0.46,0.095
1.662,-0.475,0.095
1.664,-0.49,0.09
1.666,-0.495,0.085
1.668,-0.505,0.08
1.67,-0.505,0.07
1.672,-0.52,0.065
1.674,-0.535,0.055
1.676,-0.55,0.045
1.678,-0.545,0.04
1.68,-0.535,0.035
1.682,-0.53,0.03
1.684,-0.53,0.025
1.686,-0.51,0.025
1.688,-0.54,0.025
1.69,-0.545,0.025
1.692,-0.545,0.025
1.694,-0.56,0.02
1.696,-0.56,0.02
1.698,-0.56,0.02
1.7,-0.56,0.015
1.702,-0.565,0.01
1.704,-0.57,0.005
1.706,-0.575,0.0
1.708,-0.59,-0.01
1.71,-0.58,-0.015
1.712,-0.585,-0.025
1.714,-0.605,-0.03
1.716,-0.61,-0.04
1.718,-0.595,-0.04
1.72,-0.58,-0.045
1.722,-0.605,-0.04
1.724,-0.585,-0.04
1.726,-0.57,-0.035
1.728,-0.6,-0.03
1.73,-0.61,-0.03
1.732,-0.585,-0.025
1.734,-0.59,-0.025
1.736,-0.61,-0.03
1.738,-0.605,-0.03
1.74,-0.61,-0.035
1.742,-0.615,-0.04
1.744,-0.58,-0.045
1.746,-0.585,-0.045
1.748,-0.61,-0.045
1.75,-0.6,-0.05
1.752,-0.595,-0.045
1.754,-0.61,-0.045
1.756,-0.6,-0.045
1.758,-0.59,-0.05
1.76,-0.6,-0.05
1.762,-0.61,-0.05
1.764,-0.62,-0.055
1.766,-0.625,-0.055
1.768,-0.65,-0.06
1.77,-0.615,-0.055
1.772,-0.61,-0.055
1.774,-0.635,-0.05
1.776,-0.6,-0.045
1.778,-0.555,-0.04
1.78,-0.555,-0.035
1.782,-0.575,-0.03
1.784,-0.585,-0.025
1.786,-0.58,-0.025
1.788,-0.595,-0.03
1.79,-0.59,-0.03
1.792,-0.595,-0.035
1.794,-0.6,-0.035
1.796,-0.595,-0.035
1.798,-0.59,-0.035
1.8,-0.6,-0.035
1.802,-0.61,-0.035
1.804,-0.585,-0.035
1.806,-0.59,-0.035
1.808,-0.61,-0.04
1.81,-0.6,-0.045
1.812,-0.58,-0.05
1.814,-0.6,-0.055
1.816,-0.605,-0.06
1.818,-0.605,-0.065
1.82,-0.61,-0.065
1.822,-0.61,-0.06
1.824,-0.585,-0.055
1.826,-0.59,-0.05
1.828,-0.585,-0.045
1.83,-0.58,-0.045
1.832,-0.575,-0.04
1.834,-0.595,-0.04
1.836,-0.585,-0.045
1.838,-0.57,-0.045
1.84,-0.6,-0.045
1.842,-0.605,-0.045
1.844,-0.585,-0.045
1.846,-0.59,-0.04
1.848,-0.58,-0.04
1.85,-0.585,-0.04
1.852,-0.6,-0.04
1.854,-0.61,-0.04
1.856,-0.61,-0.045
1.858,-0.615,-0.05
1.86,-0.61,-0.055
1.862,-0.635,-0.06
1.864,-0.64,-0.065
1.866,-0.64,-0.07
1.868,-0.615,-0.07
1.87,-0.61,-0.07
1.872,-0.58,-0.07
1.874,-0.6,-0.065
1.876,-0.6,-0.06
1.878,-0.59,-0.055
1.88,-0.585,-0.05
1.882,-0.565,-0.04
1.884,-0.575,-0.04
1.886,-0.565,-0.035
1.888,-0.585,-0.035
1.89,-0.615,-0.04
1.892,-0.62,-0.045
1.894,-0.605,-0.05
1.896,-0.595,-0.055
1.898,-0.605,-0.065
1.9,-0.62,-0.07
1.902,-0.6,-0.07
1.904,-0.605,-0.07
1.906,-0.59,-0.07
1.908,-0.6,-0.065
1.91,-0.59,-0.06
1.912,-0.595,-0.055
1.914,-0.605,-0.055
1.916,-0.6,-0.055
1.918,-0.585,-0.055
1.92,-0.6,-0.055
1.922,-0.605,-0.055
1.924,-0.61,-0.06
1.926,-0.62,-0.065
1.928,-0.61,-0.07
1.93,-0.615,-0.075
1.932,-0.61,-0.085
1.934,-0.645,-0.09
1.936,-0.66,-0.09
1.938,-0.625,-0.095
1.94,-0.65,-0.09
1.942,-0.665,-0.085
1.944,-0.625,-0.08
1.946,-0.62,-0.07
1.948,-0.59,-0.06
1.95,-0.585,-0.05
1.952,-0.565,-0.04
1.954,-0.55,-0.035
1.956,-0.55,-0.03
1.958,-0.56,-0.025
1.96,-0.575,-0.025
1.962,-0.57,-0.02
1.964,-0.565,-0.02
1.966,-0.555,-0.015
1.968,-0.55,-0.005
1.97,-0.515,0.0
1.972,-0.515,0.005
1.974,-0.535,0.01
1.976,-0.55,0.015
1.978,-0.525,0.015
1.98,-0.525,0.015
1.982,-0.54,0.015
1.984,-0.53,0.015
1.986,-0.53,0.015
1.988,-0.515,0.015
1.99,-0.515,0.015
1.992,-0.54,0.01
1.994,-0.565,0.0
1.996,-0.585,-0.01
1.998,-0.59,-0.02
2.0,-0.61,-0.035
2.002,-0.58,-0.05
2.004,-0.6,-0.06
2.006,-0.62,-0.07
2.008,-0.615,-0.08
2.01,-0.605,-0.085
2.012,-0.6,-0.09
2.014,-0.625,-0.095
2.016,-0.64,-0.095
2.018,-0.64,-0.1
2.02,-0.635,-0.105
2.022,-0.62,-0.11
2.024,-0.605,-0.11
2.026,-0.645,-0.105
2.028,-0.64,-0.1
2.03,-0.6,-0.09
2.032,-0.605,-0.085
2.034,-0.635,-0.075
2.036,-0.635,-0.075
2.038,-0.61,-0.075
2.04,-0.615,-0.08
2.042,-0.625,-0.09
2.044,-0.61,-0.09
2.046,-0.645,-0.085
2.048,-0.61,-0.07
